u,v,lon,lat,length,N01,N02,N03,N06,N07,N08,N14,N15,N17,N_YP,N_GC,N_MED,N_WAIT,priority,csvi_E,csvi_S_env,csvi_S_contact,csvi_AC_phys,csvi_AC_social
2531707894,62917024,121.4634772,31.22391215,83.58679968778281,0.0,0.5402909729224704,0.06898834604506225,0.5421972164643175,0.8329720220572409,0.8024737088678905,0.09364292215690725,0.7456906313261408,0.10532901884991487,0.35599246898073816,0.17344099616145844,0.0,0.0,0.19622273319338213,0.4548239504131142,0.05493671767915948,0.29237879805845896,0.05451637795898608,0.0
2531707894,477598679,121.46468775,31.2241675,153.5385164862754,0.05555555555555555,0.2232400098598397,0.0911977322906402,0.5421972164643175,0.8329720220572409,0.8024737088678905,0.11531348968786832,0.7456906313261408,0.10532901884991487,0.28260683277588844,0.048500696143446105,0.0,0.0,0.0683993679239028,0.19393874178929157,0.05493671767915948,0.23210672497286164,0.05451637795898608,0.05278787029425525
2531707894,2531707887,121.46387935,31.224271299999998,59.16841536847867,0.0,0.2232400098598397,0.0911977322906402,0.5421972164643175,0.8329720220572409,0.8024737088678905,0.11531348968786832,0.7456906313261408,0.08314643632018792,0.28260683277588844,0.048500696143446105,0.0,0.0,0.06775783216130507,0.19003345443124395,0.05493671767915948,0.23210672497286164,0.05451637795898608,0.0
479307593,62917024,121.46299635,31.22451245,154.73325381812728,0.0,0.20767702397301604,0.07668299950530286,0.5421972164643175,0.26341413800995406,0.3662595855986493,0.09968599793816048,0.6213222026441041,0.08809128111048287,0.28629434886495797,0.046138259127966555,0.0,0.0,0.05601595940642244,0.1716754470748176,0.036563886091746774,0.2261129532629077,0.11277529130811031,0.0
479307593,4987519206,121.46293075,31.22539455,41.929553088045665,0.0,0.10723887264496944,0.05447361325972492,0.5421972164643175,0.26341413800995406,0.3662595855986493,0.07801543040719941,0.6213222026441041,0.08809128111048287,0.26417555835599826,0.022514647438224757,0.0,0.0,0.027322829670535887,0.0897036143030392,0.036563886091746774,0.20864371202774962,0.11277529130811031,0.0
479307593,7116140840,121.4622886,31.2250117,132.12799610658834,0.05555555555555555,0.10723887264496944,0.12110177199645876,0.277514559273517,0.26341413800995406,0.3662595855986493,0.12675643748648643,0.6213222026441041,0.08809128111048287,0.26417555835599826,0.022514647438224757,0.0,0.0,0.027238385191105035,0.09157961589385896,0.036563886091746774,0.20864371202774962,0.11277529130811031,0.05596683867522038
479307593,4988370710,121.46386559999999,31.2254181,182.2302502283016,0.0,0.20328446992888322,0.07668299950530286,0.5421972164643175,0.26341413800995406,0.3662595855986493,0.09968599793816048,0.6213222026441041,0.08809128111048287,0.27539954861237653,0.049916986634713445,0.0,0.0,0.05433208698391291,0.17215411365191255,0.036563886091746774,0.2175083284420292,0.11277529130811031,0.0
109426242,62917024,121.46093575,31.223503200000003,408.75916890015554,0.05555555555555555,0.443455174726489,0.046778959799484314,0.34206889744349034,0.8329720220572409,0.8024737088678905,0.059669973438619586,0.7456906313261408,0.10532901884991487,0.3571135487703753,0.16918457782664728,0.0,0.0,0.1571641292043563,0.3673157487868397,0.05493671767915948,0.29329954776521605,0.05451637795898608,0.05278787029425525
109426242,109425825,121.45910755,31.22196745,277.23781035896604,0.16666666666666666,0.5033011396986368,0.1659900818275075,0.34206889744349034,0.2401633731541445,0.3433997391989946,0.1723916279469872,0.48853180227412774,0.20485176296968216,0.4453427371260943,0.19478032476713222,0.0,0.0,0.23784791005859707,0.4442687879752432,0.0560950539171152,0.3772993750498958,0.009024032574732077,0.16174983318586747
109426242,1576354827,121.45808825,31.223059300000003,142.09816259233622,0.05555555555555555,0.5773812268366886,0.06742393705126778,0.3141348336788076,0.877396674290282,0.8455888331635427,0.08030935263433038,0.779422146933164,0.10744045302075851,0.44861281754223314,0.21678369063234681,0.0,0.0,0.25379162058324756,0.4952658465722443,0.053953798450852776,0.36488125215256223,0.07266092468502944,0.055124749778801295
109426242,479307526,121.45872245,31.223973700000002,176.23761326919876,0.05555555555555555,0.5883496824183507,0.05447361325972492,0.3141348336788076,0.26341413800995406,0.3662595855986493,0.06399587344871945,0.6213222026441041,0.17682161122939066,0.4038723019786141,0.23688188899827806,0.0,0.0,0.2142321913570755,0.49676263885537014,0.036563886091746774,0.31897506640813356,0.11277529130811031,0.05596683867522038
62917031,4987519206,121.46292315,31.225651550000002,15.364943889974025,0.05555555555555555,0.10723887264496944,0.07668299950530286,0.5421972164643175,0.26341413800995406,0.3662595855986493,0.09968599793816048,0.6213222026441041,0.08809128111048287,0.26417555835599826,0.022514647438224757,0.0,0.0,0.02668040890510381,0.0897036143030392,0.036563886091746774,0.20864371202774962,0.11277529130811031,0.05596683867522038
62917031,477595666,121.46293225,31.22582485,23.21598487010258,0.05555555555555555,0.09419111377083811,0.07668299950530286,0.5421972164643175,0.26341413800995406,0.3662595855986493,0.09968599793816048,0.6213222026441041,0.08809128111048287,0.33336304515880233,0.022274815815671728,0.0,0.0,0.02885514890408914,0.07933571639134727,0.036563886091746774,0.2632874276017503,0.11277529130811031,0.05596683867522038
62917031,479306800,121.46386565,31.225985950000002,188.56468303619823,0.0,0.08973017508478691,0.05447361325972492,0.5421972164643175,0.26341413800995406,0.3662595855986493,0.07801543040719941,0.6213222026441041,0.11027386364020982,0.34512405344816954,0.02188093557045747,0.0,0.0,0.029215728517746616,0.07608159699689365,0.036563886091746774,0.27257617650022303,0.11277529130811031,0.0
4987519206,62917031,121.46292315,31.225651550000002,15.364943889974025,0.05555555555555555,0.10723887264496944,0.07668299950530286,0.5421972164643175,0.26341413800995406,0.3662595855986493,0.09968599793816048,0.6213222026441041,0.08809128111048287,0.26417555835599826,0.022514647438224757,0.0,0.0,0.02668040890510381,0.0897036143030392,0.036563886091746774,0.20864371202774962,0.11277529130811031,0.05596683867522038
4987519206,479307593,121.46293075,31.22539455,41.929553088045665,0.0,0.10723887264496944,0.05447361325972492,0.5421972164643175,0.26341413800995406,0.3662595855986493,0.07801543040719941,0.6213222026441041,0.08809128111048287,0.26417555835599826,0.022514647438224757,0.0,0.0,0.027322829670535887,0.0897036143030392,0.036563886091746774,0.20864371202774962,0.11277529130811031,0.0
4987519206,8955354775,121.46391034999999,31.22587565,199.70431163876654,0.0,0.08973017508478691,0.05447361325972492,0.5421972164643175,0.26341413800995406,0.3662595855986493,0.07801543040719941,0.6213222026441041,0.13245644616993676,0.34512405344816954,0.02188093557045747,0.0,0.0,0.029215728517746616,0.07608159699689365,0.036563886091746774,0.27257617650022303,0.11277529130811031,0.0
4987519206,4987519213,121.46081165000001,31.22564035,403.0800751295705,0.0,0.11745744798892409,0.05447361325972492,0.277514559273517,0.26341413800995406,0.3662595855986493,0.061744734893603215,0.6213222026441041,0.13245644616993676,0.2511997503587664,0.02330407135043719,0.0,0.0,0.02876885992074225,0.09857073581532662,0.036563886091746774,0.19839552417891965,0.11277529130811031,0.0
